user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
charles,1322837893,992307,02/12/2011 14:58,yes,724,120,14.1,1.83,18,-1.192809,53.000000,#DIV/0!,0.559701,-7.280110,#DIV/0!,2.7,18,-1.2,1.2,17,-1.2,1.53,1,0.0000,0,119.8,0.4,0.1,14.3,0.2,0,1.8,0.5,0.23,0.13,0.13,-0.16,-20,60,-163,27,596,-335,-44.7,-13,-21.1,14,80.2504,-46.8415,4.9492,24.4948,13.6975,13.963,194.9644,-74.3566,31.1464,970.0983,-0.87,-0.26,0.74,67,-105,-58,678,8,231,-1.21331,-1.39363,-1.48138,-0.45427,0.31346,-0.22790,30.1,-21.1,33,-13,-113,7,43.1,91.9,26,-103,-52.9,10.1,0.3384,-0.4630,#DIV/0!,-0.3831,0.2840,#DIV/0!,-39.7,29.5,0.3,-59.1,5.2,0.3,19.42,24.31,0.00,6,0.246,-105.7272,4.5743,20.9246,-47.483,4.0416,16.3344,17.1805,5.913,34.9637,0.05,0.24,-0.07,-30,-51,6,-463,419,-22,38.9,15.8,-48.1,-1.5874,-0.9180,#DIV/0!,-0.1912,-0.6649,#DIV/0!,45.3,-43.3,-1.6,11.3,-112,-1.6,34,68.7,0.00,14,68.17852,21.75528,16.75818,280.83653,29.85283,12.87712,165.82023,-65.81887,21.64097,468.33156,0.34,-1,0.08,-60,123,6,-100,717,513,C
charles,1322837894,996318,02/12/2011 14:58,yes,725,119,14.5,1.48,18,-1.306424,#DIV/0!,#DIV/0!,-0.044920,#DIV/0!,#DIV/0!,2.3,18,-1.3,1.1,18,-1.3,1.11,0,0.0000,0,119.7,0.5,0.2,14.2,0.3,0.1,1.7,0.4,0.12,0.13,0.1,-0.18,-17,61,-161,22,596,-333,-39.6,13.7,-72.9,21,17.9072,-42.2739,5.5365,30.6531,-9.8128,11.7129,137.1923,-37.8196,18.7851,352.8794,1.72,-0.95,0.67,-198,-41,50,42,221,643,-1.01891,-1.27047,-0.73344,0.65649,-0.37448,0.16004,13.7,-15.6,22,-22,-72.9,6,35.7,57.3,16,-108.8,-45.9,13.9,0.3140,-0.6634,#DIV/0!,-0.1780,0.1811,#DIV/0!,-36.4,26.1,0.3,-60.2,1.5,0.3,23.78,24.62,0.00,7,0.2072,-106.999,5.3322,28.4323,-47.6459,5.1042,26.0529,12.8833,6.2531,39.1014,0.19,0.22,-0.15,-32,-64,10,-463,406,-25,-38,41.6,-145,0.3907,-1.3749,#DIV/0!,-1.3072,0.1802,#DIV/0!,46.8,-49.3,0.4,17,-146,0.4,29.8,96.7,0.00,41,88.90483,-3.25413,26.81739,719.17258,39.34348,9.00088,81.01585,-103.21087,32.52061,1057.58988,-0.06,0.14,-0.03,-396,-69,5,-682,237,420,C
charles,1322837896,956316,02/12/2011 14:58,yes,727,121,13.9,3.21,18,0.514189,#DIV/0!,#DIV/0!,-1.061330,#DIV/0!,#DIV/0!,3.2,18,0.5,2.4,18,0.5,0.85,0,0.0000,0,120,0.1,0,14.2,0.1,0,2.9,0.2,0.05,0.18,0.13,-0.13,-17,61,-163,30,595,-343,-42.4,-19.1,-21.7,13,10.9768,-36.78,5.6604,32.0398,-9.9993,8.873,78.7297,-32.8378,16.1463,260.7042,1.01,-0.79,0.89,78,-92,-26,661,24,283,-0.69469,-0.46960,-0.74511,0.63237,-0.88889,0.11066,10.4,-17.1,20,-19.6,-69.5,7,30,52.4,13,-107.6,-47.3,13.7,1.5236,0.7555,#DIV/0!,0.7072,0.7287,#DIV/0!,-37.8,26.3,1.5,-52.3,6,1.5,14.48,20.26,0.00,7,0.2545,-107.407,3.0793,9.4819,-47.426,2.8091,7.8913,13.0287,4.2732,18.2601,-0.03,0.27,0.03,-30,-58,9,-458,411,-19,19.3,33.3,-74.8,-1.2557,1.2338,#DIV/0!,0.4091,-1.4587,#DIV/0!,33.3,-38.2,-1.3,7.6,-74.8,-1.3,25.68,36.6,0.00,16,9.70909,36.21111,5.47051,29.92646,17.70956,8.42417,70.96662,-46.66889,9.96183,99.2381,0.5,-2.22,-0.3,-101,112,29,-391,771,659,C
charles,1322837898,980386,02/12/2011 14:58,yes,729,119,14.4,2.35,18,-0.661891,0.201530,#DIV/0!,-0.635937,-1.481339,#DIV/0!,3.5,18,-0.7,2.4,17,-0.7,1.14,1,0.0000,0.2,119,0.2,0,14.2,0.2,0,3.1,0.3,0.11,0.11,0.13,-0.15,-17,62,-159,31,602,-326,-31.3,-4.41,-37.1,7,72.9147,-37.5814,6.4136,41.1344,20.9749,14.1717,200.837,-75.8442,22.8142,520.4897,-1.28,0.05,0.39,-23,-58,32,538,108,423,-1.33601,-1.48162,-1.20844,-0.42706,0.23642,-0.64149,36.6,-37.1,31,-4.4,-103,7,41.01,65.9,24,-104,-44.6,26.9,0.3621,1.2575,#DIV/0!,-0.4808,1.3938,#DIV/0!,-33.9,42.6,0.4,-59.4,11.3,0.4,25.57,31.24,0.00,6,0.7486,-106.663,8.0158,64.2526,-44.7194,5.8132,33.7936,20.4644,8.3628,69.9364,0.08,0.39,-0.18,-26,-52,16,-450,430,-10,42.3,12.8,-37.3,-1.1822,-0.8885,#DIV/0!,-0.5891,-0.6257,#DIV/0!,45.5,-37.3,-1.2,12.8,-121,-1.2,32.7,83.7,0.00,11,75.26135,17.30512,21.72127,471.81375,33.46744,11.83068,139.96511,-66.02791,26.16534,684.62492,0.11,0.45,0.62,-44,101,-6,-39,683,472,C
charles,1322837902,964281,02/12/2011 14:58,yes,731,121,14,3.69,18,-1.218949,3.632850,#DIV/0!,-0.531658,2.341607,#DIV/0!,3.7,19,-1.2,2.2,18,-1.2,1.52,1,0.0000,0.1,121,0,0,14.1,0.3,0.1,3,0.5,0.22,0.11,0.1,-0.2,-23,62,-165,31,600,-337,-38.9,25.1,-83.5,28,35.5106,-38.575,6.4668,41.8198,-5.7821,17.6445,311.3299,-43.3527,23.2022,538.3399,1.81,-1.12,1.35,-274,-53,6,-173,259,623,-1.38498,-1.29514,-0.50358,0.26618,-0.02986,0.50471,25.1,-9,28,-26.8,-83.5,6,51.9,74.49,22,-107.5,-44,21.4,-2.0889,-2.0889,#DIV/0!,-1.0326,1.0326,#DIV/0!,-44,21.4,-2.1,-44,21.4,-2.1,0,0,0.00,7,0,-107.4901,0,0,-43.9609,0,0,21.4432,0,0,-0.11,0.39,-0.05,-30,-62,15,-469,402,-2,-34.9,46.2,-126,-1.3234,1.1210,#DIV/0!,0.0822,1.4479,#DIV/0!,48.5,-73.9,-1.3,39.3,-144,-1.3,9.2,70.1,0.00,39,53.9078,-32.29146,17.06826,291.32548,43.56875,3.01854,9.11156,-127.54375,19.28124,371.76634,-0.32,1.11,0.1,-384,-33,30,-691,342,505,C
charles,1322837899,976360,02/12/2011 14:58,yes,761,121,14,3.3,18,1.439345,3.190483,#DIV/0!,-1.617411,-1.183902,#DIV/0!,3.4,19,1.4,2.4,17,1.4,1.05,2,0.0000,0.1,120.1,0.6,0.3,13.9,0.1,0,3.2,0.3,0.09,0.06,0.11,-0.16,-21,63,-167,28,598,-347,-35.1,-0.22,-46.2,11,7.0455,-39.4178,4.0042,16.0338,-14.0378,6.1258,37.5259,-26.8333,8.5688,73.425,1.77,-0.93,0.8,-69,-73,51,379,139,534,-0.77359,-0.62722,-1.29348,0.63212,-0.65838,0.15686,-0.2,-16.8,16,-21,-46.2,7,20.78,29.4,9,-104.5,-51.4,10.2,-0.2009,0.5235,#DIV/0!,0.3999,0.6626,#DIV/0!,-42.8,24.3,-0.2,-53.9,3,-0.2,11.13,21.25,0.00,6,0.1465,-106.4744,3.3963,11.5347,-48.483,2.7659,7.6505,12.6203,4.697,22.0615,-0.06,0.22,0.1,-29,-51,6,-463,410,-2,-39.6,43.3,-134,-1.5429,-1.3906,#DIV/0!,-0.4409,-0.3273,#DIV/0!,46.7,-37.4,-1.5,12.8,-134,-1.5,33.9,96.6,0.00,42,78.95253,11.53689,29.23824,854.87484,33.50444,13.03052,169.79453,-77.11333,33.198,1102.10709,0.24,-1.12,-0.16,-412,-17,46,-694,348,539,C
charles,1322837892,880291,02/12/2011 14:58,yes,762,120,14.2,2.76,18,-1.399691,40.000000,#DIV/0!,-0.534299,-6.324555,#DIV/0!,3.1,18,-1.4,2.1,17,-1.4,0.92,1,0.0000,0,120,0,0,14.3,0.1,0,2.7,0.3,0.11,0.13,0.14,-0.15,-20,64,-162,26,596,-333,-53.1,28.4,-113,31,88.0282,-43.78,4.4179,19.5181,10.5155,14.4951,210.1093,-78.37,27.4112,751.3729,0.5,-0.13,-0.08,-298,-48,-38,-429,333,560,-1.01435,-1.20400,-1.27192,-0.53364,0.31046,-0.46932,28.4,-26.8,31,-18.6,-113,5,47,86.2,26,-109.6,-44.3,15.9,0.0171,0.7474,#DIV/0!,-0.4284,-0.1088,#DIV/0!,-33.8,26.3,0.0,-60.7,1.3,0.0,26.94,25.06,0.00,6,0.5891,-108.9375,6.7808,45.9799,-45.8181,6.4016,40.9801,12.9081,4.9168,24.1747,0,0.32,-0.03,-27,-56,10,-467,403,-10,-17.2,44.4,-115,-0.0359,0.5935,#DIV/0!,1.1429,1.1419,#DIV/0!,44.4,-115,0.0,37.6,-152,0.0,6.8,37,0.00,35,8.98462,-33.6525,5.7554,33.12461,39.4425,2.13504,4.5584,-141.875,10.07965,101.59936,-0.39,1.57,0.18,-342,49,40,-665,493,564,C
charles,1322837890,980347,02/12/2011 14:58,yes,763,119,14.1,2.28,18,-0.875901,7.770402,#DIV/0!,-0.678142,-3.072669,#DIV/0!,3.2,18,-0.9,2.1,17,-0.9,1.18,1,0.0000,0.1,119.6,0.5,0.2,13.8,0.1,0,2.8,0.4,0.13,0.13,0.06,-0.2,-17,59,-162,23,600,-329,-92.2,-19.1,55.4,42,130.6438,-59.4745,22.0019,484.0837,-16.0251,14.0886,198.4894,2.387,42.3438,1792.9954,-0.69,-0.11,0.49,112,-194,-345,421,-144,-476,0.16318,-1.21520,-1.24151,1.18162,-0.44596,-0.21752,18.4,55.4,42,-28.9,-77.4,5,47.3,132.8,37,-101.2,-50.1,22.6,-0.3217,0.1401,#DIV/0!,0.6493,-0.4354,#DIV/0!,-31.6,35.6,-0.3,-51.7,4.6,-0.3,20.11,31.02,0.00,6,0.7752,-105.6329,5.2943,28.0294,-44.6706,4.981,24.81,22.8023,6.9452,48.2361,0.08,0.39,-0.07,-30,-53,14,-454,418,-4,31.7,22.3,-60.5,0.0128,-1.4174,#DIV/0!,-1.0040,-0.1596,#DIV/0!,41.1,-60.5,0.0,22.3,-158,0.0,18.8,97.5,0.00,16,75.05735,-2.98489,24.03698,577.7762,35.40851,5.36984,28.83514,-105.53404,32.38157,1048.56577,-0.27,1.06,0.15,-112,115,-1,-253,759,550,C
charles,1322837882,988327,02/12/2011 14:58,yes,764,117,14.5,-2.03,18,-0.394959,-1.687049,#DIV/0!,-0.144853,0.624523,#DIV/0!,-1.4,18,-0.4,-2.1,17,-0.4,0.62,1,0.0000,0.2,117.2,0.4,0.2,14.2,0.1,0,-1.7,0.2,0.02,0.06,0.11,-0.18,-17,63,-160,29,603,-316,-34.7,7.08,-75.3,20,89.9798,-50.5733,14.9234,222.7065,-19.3767,13.3317,177.7353,-20.4367,37.0451,1372.3431,1.94,-1,0.67,-187,-20,35,52,299,592,-1.14858,-1.39811,-1.15361,0.67095,0.13161,0.35949,7.1,40,35,-31.2,-75.3,4,38.28,115.3,31,-113,-35.6,24.8,0.1135,-0.7049,#DIV/0!,0.1589,-0.6255,#DIV/0!,-24.2,40.6,0.1,-57.5,16.7,0.1,33.32,23.86,0.00,8,0.2404,-103.8654,6.8519,46.9492,-40.9232,7.4576,55.6156,31.1464,6.7213,45.1764,0.14,0.34,-0.21,-27,-70,19,-473,389,2,-41.1,21.2,-173,-1.5885,-0.9347,#DIV/0!,0.1168,-0.6890,#DIV/0!,26.1,-70.1,-1.6,-1.1,-173,-1.6,27.23,102.9,0.00,36,71.92222,7.42556,22.94989,526.69757,12.16511,10.08512,101.70968,-105.51556,33.67941,1134.30271,1.09,-2.38,-0.72,-343,-69,22,-670,113,527,C
jeremy,1322673098,966645,30/11/2011 17:11,yes,787,0.84,4.98,-88.1,4,-1.004926,-2.088889,#DIV/0!,-0.502038,-0.043979,#DIV/0!,-88,5,-1.0,-88.2,4,-1.0,0.2,1,0.0000,0.3,1.1,0.2,0,5,0.4,0.2,-88.1,0.1,0.01,0.02,0,-0.07,-13,3,37,55,630,-296,0,0,0,35,0.346,0,0,0,0,0,0,0,0,0,0.03,0.03,-0.18,-254,162,-166,-330,428,435,#DIV/0!,#DIV/0!,0.07026,#DIV/0!,#DIV/0!,0.00394,0,0,37,0,0,35,0,0,2,56,-55.2,-72.9,-0.3240,0.3442,#DIV/0!,-0.3110,-0.3479,#DIV/0!,-48.1,-72.9,-0.3,-59,-87.1,-0.3,10.93,14.26,0.00,30,0.7604,50.5823,4.3668,19.0689,-53.0789,2.6845,7.2063,-79.3027,2.9645,8.7883,0.32,0.21,-0.52,-155,157,-197,-522,298,99,149,17.3,150,-0.9151,-0.3883,#DIV/0!,0.5776,0.7726,#DIV/0!,17.3,150,-0.9,-13.3,64.4,-0.9,30.6,85.6,0.00,26,17.38575,145.80851,2.49031,6.20167,-2.54064,9.25883,85.72591,92.02128,24.85796,617.91823,0.66,-3.44,-0.13,-22,143,-209,-646,541,672,C
eurico,1322489672,994659,28/11/2011 14:14,yes,805,1.48,4.14,-88.6,2,-1.258312,-2.067980,#DIV/0!,-0.162886,0.121453,#DIV/0!,-87.9,3,-1.3,-88.6,2,-1.3,0.7,1,0.0000,0.3,1.1,0.3,0.1,1.9,1.1,1.2,-88.2,0.2,0.05,0.14,-0.02,0.03,-8,4,21,45,559,-432,94.1,7.19,116,33,15.5341,93.8608,2.0839,4.3424,3.791,6.4838,42.0393,92.1451,28.4059,806.8977,-0.03,-0.1,0.07,-240,166,-145,-373,330,507,1.90044,-0.28457,0.19756,-1.71341,-1.04524,-1.22937,9,116,34,-15.4,24.7,20,24.42,91.3,14,-101.5,-38.2,-38.2,-2.0833,-2.0833,#DIV/0!,-1.0306,-1.0306,#DIV/0!,-38.2,-38.2,-2.1,-38.2,-38.2,-2.1,0,0,0.00,5,0,-101.5169,0,0,-38.2221,0,0,-38.2221,0,0,-0.03,-0.24,0.08,-18,-41,-18,-504,126,275,-175,12.9,95.9,-1.1113,-0.8416,#DIV/0!,-0.2132,0.6207,#DIV/0!,16.9,95.9,-1.1,7.7,-17.4,-1.1,9.2,113.3,0.00,40,34.84078,50.15686,169.70438,28799.5749,12.89431,2.83407,8.03193,23.45137,35.22976,1241.13616,-0.05,-2.01,0.02,-55,339,197,-574,1140,-529,C
pedro,1323095033,888287,05/12/2011 14:23,yes,830,121,25,-5.14,19,-1.134641,1.454520,#DIV/0!,0.203007,0.408890,#DIV/0!,-5.1,20,-1.1,-6.6,18,-1.1,1.45,2,0.0000,0.2,121,0,0,25.4,0.2,0.1,-5.9,0.4,0.19,-0.39,-0.03,-0.44,-41,69,-165,17,582,-355,128,-48.1,39.6,37,118.0907,71.7057,30.5359,932.4436,-31.5908,20.451,418.243,123.5302,46.5745,2169.1829,0.34,-0.58,0.02,359,-37,8,709,121,181,-1.75285,-0.91833,-1.28676,0.02186,-0.81620,0.38763,-6.5,167,37,-58.4,38.4,5,51.94,128.6,32,-3.9,14.7,141.8,1.4976,0.4055,#DIV/0!,-0.7390,-0.0053,#DIV/0!,50.3,146,1.5,1,104.4,1.5,49.28,41.52,0.00,10,0.7496,-0.3235,8.2793,68.5473,30.4284,10.2081,104.2051,125.1894,9.2722,85.9745,0.59,0.02,-0.36,15,-4,101,533,-512,-78,140,-2.72,92.1,-1.5669,9.5584,#DIV/0!,-0.1067,-2.9855,#DIV/0!,43.9,180,-1.6,-2.7,-178,-1.6,46.62,358,0.00,35,18.3984,145.84906,10.27206,105.51524,21.62245,16.89178,285.33216,107.6434,76.18782,5804.58404,0.06,0.11,-0.07,77,276,-186,-248,771,607,C
pedro,1323095025,972384,05/12/2011 14:23,yes,833,124,24.9,-2.69,20,-1.194596,-0.684748,#DIV/0!,0.093973,1.159179,#DIV/0!,-2.4,20,-1.2,-3.7,19,-1.2,1.28,1,0.0000,0.2,122.5,0.7,0.5,25.2,0.3,0.1,-3,0.4,0.17,-0.5,0,-0.43,-41,71,-175,21,580,-368,21.7,52.3,-17.3,13,52.4808,20.2902,1.5504,2.4037,11.6812,18.7864,352.9286,-12.5263,2.1997,4.8388,1.22,-0.77,0.34,14,17,124,-184,342,575,-0.68766,-0.01311,-0.72176,0.78552,0.38120,-0.63382,52.3,-7.4,36,-8.1,-17.3,12,60.43,9.88,24,-12.5,27.6,126.6,1.3108,3.7102,#DIV/0!,0.2496,-1.7685,#DIV/0!,47.7,137.3,1.3,5.9,99.2,1.3,41.75,38.06,0.00,9,0.2941,-10.5477,14.6029,213.2433,25.2181,8.1738,66.8116,125.8629,7.7928,60.7282,0.5,-0.29,-0.15,24,-11,84,538,-502,-35,148,5.45,130,-0.4862,-0.3191,#DIV/0!,0.7857,0.8004,#DIV/0!,12.2,130,-0.5,-7.2,92.5,-0.5,19.37,37.5,0.00,39,3.25412,147.78431,1.10116,1.21255,-1.31157,5.59652,31.32101,103.29216,10.26292,105.32754,0.93,-2.62,0.16,-80,325,-189,-568,660,561,C
carlitos,1323084331,988346,05/12/2011 11:25,yes,23,0.85,9,-94,3,-1.048505,54.000000,#DIV/0!,0.005478,7.348469,#DIV/0!,-93.5,4,-1.0,-94,3,-1.0,0.5,1,0.0000,0,1.1,0.1,0,7.4,0.9,0.8,-93.7,0.2,0.03,0.03,0,-0.03,-22,4,25,2,603,-305,139,-58.1,-63.5,39,81.7795,71.9204,29.3792,863.1394,-36.2407,19.2046,368.8149,25.6615,43.7598,1914.9187,-0.05,-0.21,0.46,114,-48,-361,644,-307,-276,-1.54688,-0.34845,0.15182,-0.22240,-1.08873,1.12884,-11.9,63.1,39,-64.6,-63.9,8,52.7,127,31,24.4,-8.1,131.3,-0.0972,-0.6423,#DIV/0!,0.1823,-0.4991,#DIV/0!,40.5,148.8,-0.1,-18.4,31.1,-0.1,58.89,117.67,0.00,1,1.1307,55.5128,34.5313,1192.4133,9.4798,12.9919,168.7891,95.7349,29.563,873.9732,0.02,0.03,-0.08,-1,3,12,-545,305,7,-160,52.7,-156,-1.2324,-0.9657,#DIV/0!,-0.3174,-0.9494,#DIV/0!,61.1,180,-1.2,34.7,-179,-1.2,26.4,359,0.00,28,50.27987,56.40741,142.37984,20272.01957,49,8.59115,73.80792,49.88889,128.07422,16403.00629,-0.22,-3.63,-0.72,-169,79,-205,-614,-43,454,D
pedro,1323095042,952395,05/12/2011 14:24,yes,109,121,25.3,-5.13,19,-1.211699,2.376418,#DIV/0!,-0.003095,-0.103478,#DIV/0!,-4.1,20,-1.2,-5.2,18,-1.2,1.1,2,0.0000,0.2,121.5,0.5,0.3,25.1,0.2,0.1,-4.7,0.3,0.11,-0.42,-0.02,-0.52,-38,65,-165,6,594,-362,69.1,-34.8,30.2,39,70.5131,61.2267,5.0175,25.1756,-25.6282,14.4979,210.1881,49.1156,17.4953,306.0863,-1,0.06,0.16,346,3,155,601,135,364,-0.05051,-0.97332,-1.05106,1.17857,0.77180,-0.51736,8.5,84.1,39,-37.9,30.2,13,46.37,53.9,26,-7.3,26.5,129.6,-0.1034,-0.2595,#DIV/0!,-0.1956,0.2194,#DIV/0!,45.8,139.1,-0.1,18,110.7,-0.1,27.83,28.35,0.00,10,0.3465,6.4463,9.4607,89.5042,31.5701,6.4252,41.2834,123.4765,6.932,48.0532,0.42,-0.06,-0.07,25,-7,92,543,-507,-65,140,41.7,146,-0.3545,-0.3393,#DIV/0!,1.0028,0.9694,#DIV/0!,41.7,146,-0.4,-1.6,87,-0.4,43.3,59,0.00,32,1.12828,125.33333,4.53271,20.54545,10.71089,13.50057,182.26532,103.42222,18.13658,328.9354,0.35,-2.41,-0.18,-89,263,-155,-693,471,590,D
pedro,1323095045,976319,05/12/2011 14:24,yes,111,121,25.6,-6.52,20,-1.304592,0.763509,#DIV/0!,0.012003,0.068617,#DIV/0!,-5.6,20,-1.3,-7.5,18,-1.3,1.86,2,0.0000,0.3,120.8,0.8,0.6,25.5,0.3,0.1,-6.5,0.6,0.37,-0.45,-0.03,-0.43,-44,70,-173,3,582,-362,96.8,9.45,49.2,30,42.9252,103.2093,5.7639,33.2224,-0.8924,9.7741,95.5327,24.402,29.2735,856.9371,-0.93,0.05,0.1,220,22,188,327,258,528,-1.15702,-1.05120,-0.95191,-0.62979,-0.67509,0.64182,9.5,52.9,47,-19.4,-29.7,26,28.85,82.6,21,8.4,26.4,129.3,-0.8137,0.0799,#DIV/0!,0.2889,-0.7728,#DIV/0!,44,140.7,-0.8,13.3,104.6,-0.8,30.73,36.09,0.00,10,0.4892,-0.6241,12.143,147.4525,27.64,8.1455,66.3498,126.8449,8.4889,72.0609,0.58,-0.24,-0.2,25,8,92,523,-516,-31,-155,44.4,-119,3.4833,-0.9294,#DIV/0!,-1.8411,-1.0283,#DIV/0!,52.1,178,3.5,32.5,-178,3.5,19.6,356,0.00,36,15.96087,83.46296,133.55512,17836.9703,47.62963,4.33475,18.79005,73.31481,137.90642,19018.18204,-0.24,-0.56,-0.97,-70,-276,-209,-355,-452,80,D
pedro,1323095052,960374,05/12/2011 14:24,yes,116,121,25.8,-5.01,19,2.169803,1.513846,#DIV/0!,-1.643668,1.855802,#DIV/0!,-4,20,2.2,-5,19,2.2,1,1,0.0000,0.1,121.7,0.5,0.2,25.4,0.2,0,-4.3,0.2,0.06,-0.48,-0.03,-0.48,-38,70,-165,7,591,-354,22.6,72.8,-18.4,31,43.3635,32.4357,3.9429,15.5463,27.8533,29.504,870.4874,-22.419,4.5495,20.6982,0.51,-0.43,-0.18,223,26,199,332,257,529,-1.48198,-1.13374,-1.49649,0.08304,-0.39851,-0.07910,72.8,-16.3,49,-11.8,-30.5,29,84.6,14.2,20,-41.4,1.8,115.6,3.4158,-1.0799,#DIV/0!,-1.5983,-0.3039,#DIV/0!,32.1,139.3,3.4,-11,104.5,3.4,43.04,34.75,0.00,6,1.9262,-24.4873,15.4103,237.4781,19.5628,8.7279,76.1757,122.2189,9.8001,96.0413,0.5,0.24,-0.49,1,-22,50,412,-615,-176,-161,54.6,-140,-0.6971,-1.8641,#DIV/0!,-0.4592,0.3847,#DIV/0!,54.6,175,-0.7,32.5,-179,-0.7,22.1,354,0.00,26,15.61963,-17.61905,153.41923,23537.46109,46.5,6.28859,39.54634,-22.61905,139.26286,19394.14402,-0.53,2.49,0.39,-146,-77,-195,-498,-269,254,D
pedro,1323095053,972270,05/12/2011 14:24,yes,117,121,25.4,-5.04,19,-1.351144,1.356194,#DIV/0!,0.326873,-0.263804,#DIV/0!,-4.5,20,-1.4,-5.4,18,-1.4,0.92,2,0.0000,0.2,120.7,0.5,0.2,25.5,0.2,0,-5,0.3,0.09,-0.42,-0.03,-0.44,-41,71,-171,8,584,-351,17.9,-21.2,-20,49,40.1616,12.0442,3.6527,13.342,41.8711,32.1207,1031.7369,-24.4945,3.4699,12.0402,-1.48,-0.08,0.77,435,-98,-166,682,-45,-271,-1.07724,-1.46839,-0.67867,-0.63643,0.19864,0.61185,74,-19.1,49,-21.2,-29,27,95.2,9.9,22,-25.6,22.5,122.7,0.1529,0.0359,#DIV/0!,-0.6022,-0.9804,#DIV/0!,27.7,135.9,0.2,-3.5,83.8,0.2,31.21,52.13,0.00,10,2.4061,-35.7855,15.3005,234.1044,14.2035,7.3237,53.6372,116.9017,13.2001,174.2434,0.45,-0.05,-0.23,22,-25,93,494,-549,-82,-176,54.6,-165,-1.2642,2.2042,#DIV/0!,0.3605,-1.9823,#DIV/0!,61.6,178,-1.3,37.7,-178,-1.3,23.9,356,0.00,30,24.68013,122.63636,84.10826,7074.19865,47.25636,7.77071,60.38399,93.87273,108.35727,11741.29832,0.08,-2.87,-0.51,-198,99,-188,-594,-108,285,D
